location_area,property_location,total_price,area_sqft,price(sqft),face,outside_view,lat,long_,property_link
hardhyanpura, hardhyanpura,5361000.0,1350,3971.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-150-sq-yd-plot-in-hardhyanpura/9842359
hardhyanpura, hardhyanpura,5362000.0,1386,3868.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-154-sq-yd-plot-in-hardhyanpura/9842361
hardhyanpura, hardhyanpura,5366000.0,1764,3041.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-196-sq-yd-plot-in-hardhyanpura/9842382
hardhyanpura, hardhyanpura,5366000.0,1818,2951.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-202-sq-yd-plot-in-hardhyanpura/9842385
hardhyanpura, hardhyanpura,5367000.0,1890,2839.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-210-sq-yd-plot-in-hardhyanpura/9842389
hardhyanpura, hardhyanpura,5364000.0,1602,3348.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-178-sq-yd-plot-in-hardhyanpura/9842373
hardhyanpura, hardhyanpura,5363000.0,1548,3464.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-172-sq-yd-plot-in-hardhyanpura/9842370
hardhyanpura, hardhyanpura,5363000.0,1530,3505.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-170-sq-yd-plot-in-hardhyanpura/9842369
hardhyanpura, hardhyanpura,5369000.0,2016,2663.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-224-sq-yd-plot-in-hardhyanpura/9842396
hardhyanpura, hardhyanpura,5360000.0,1278,4194.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-142-sq-yd-plot-in-hardhyanpura/9842355
hardhyanpura, hardhyanpura,5361000.0,1332,4024.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-148-sq-yd-plot-in-hardhyanpura/9842358
hardhyanpura, hardhyanpura,5371000.0,1296,4144.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-144-sq-yd-plot-in-hardhyanpura/9849744
hardhyanpura, hardhyanpura,5374000.0,1638,3280.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-182-sq-yd-plot-in-hardhyanpura/9849765
hardhyanpura, hardhyanpura,5376000.0,1800,2986.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-200-sq-yd-plot-in-hardhyanpura/9849774
hardhyanpura, hardhyanpura,5378000.0,1980,2716.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-220-sq-yd-plot-in-hardhyanpura/9849784
hardhyanpura, hardhyanpura,5375000.0,1728,3110.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-192-sq-yd-plot-in-hardhyanpura/9849770
hardhyanpura, hardhyanpura,5376000.0,1782,3016.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-198-sq-yd-plot-in-hardhyanpura/9849773
tonk road, tonk road,5500000.0,1260,4365.0,,,,,https://www.squareyards.com/resale-140-sq-yd-plot-in-shreenath-regency/9673467
hardhyanpura, hardhyanpura,5363000.0,1476,3633.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-164-sq-yd-plot-in-hardhyanpura/9842367
hardhyanpura, hardhyanpura,5367000.0,1836,2923.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-204-sq-yd-plot-in-hardhyanpura/9842386
hardhyanpura, hardhyanpura,5364000.0,1620,3311.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-180-sq-yd-plot-in-hardhyanpura/9842374
hardhyanpura, hardhyanpura,5360000.0,1251,4284.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-139-sq-yd-plot-in-hardhyanpura/9842354
hardhyanpura, hardhyanpura,5361000.0,1296,4136.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-144-sq-yd-plot-in-hardhyanpura/9842356
hardhyanpura, hardhyanpura,5372000.0,1458,3684.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-162-sq-yd-plot-in-hardhyanpura/9849754
hardhyanpura, hardhyanpura,5373000.0,1548,3470.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-172-sq-yd-plot-in-hardhyanpura/9849760
hardhyanpura, hardhyanpura,5374000.0,1566,3431.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-174-sq-yd-plot-in-hardhyanpura/9849761
hardhyanpura, hardhyanpura,5379000.0,2016,2668.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-224-sq-yd-plot-in-hardhyanpura/9849786
hardhyanpura, hardhyanpura,5379000.0,2034,2644.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-226-sq-yd-plot-in-hardhyanpura/9849787
hardhyanpura, hardhyanpura,5374000.0,1602,3354.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-178-sq-yd-plot-in-hardhyanpura/9849763
hardhyanpura, hardhyanpura,5360000.0,1197,4477.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-133-sq-yd-plot-in-hardhyanpura/9842352
hardhyanpura, hardhyanpura,5372000.0,1386,3875.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-154-sq-yd-plot-in-hardhyanpura/9849750
hardhyanpura, hardhyanpura,5372000.0,1404,3826.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-156-sq-yd-plot-in-hardhyanpura/9849751
hardhyanpura, hardhyanpura,5379000.0,2052,2621.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-228-sq-yd-plot-in-hardhyanpura/9849788
hardhyanpura, hardhyanpura,5377000.0,1908,2818.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-212-sq-yd-plot-in-hardhyanpura/9849780
hardhyanpura, hardhyanpura,5378000.0,1944,2766.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-216-sq-yd-plot-in-hardhyanpura/9849782
hardhyanpura, hardhyanpura,5375000.0,1656,3245.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-184-sq-yd-plot-in-hardhyanpura/9849766
hardhyanpura, hardhyanpura,5378000.0,1926,2792.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-214-sq-yd-plot-in-hardhyanpura/9849781
hardhyanpura, hardhyanpura,5376000.0,1746,3079.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-194-sq-yd-plot-in-hardhyanpura/9849771
hardhyanpura, hardhyanpura,5376000.0,1764,3047.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-196-sq-yd-plot-in-hardhyanpura/9849772
hardhyanpura, hardhyanpura,5412000.0,1422,3805.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-158-sq-yd-plot-in-hardhyanpura/9867341
hardhyanpura, hardhyanpura,5410000.0,1251,4324.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-139-sq-yd-plot-in-hardhyanpura/9867332
hardhyanpura, hardhyanpura,5415000.0,1674,3234.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-186-sq-yd-plot-in-hardhyanpura/9867358
hardhyanpura, hardhyanpura,5411000.0,1314,4117.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-146-sq-yd-plot-in-hardhyanpura/9867335
hardhyanpura, hardhyanpura,5411000.0,1296,4175.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-144-sq-yd-plot-in-hardhyanpura/9867334
hardhyanpura, hardhyanpura,5416000.0,1782,3039.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-198-sq-yd-plot-in-hardhyanpura/9867364
hardhyanpura, hardhyanpura,5417000.0,1890,2866.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-210-sq-yd-plot-in-hardhyanpura/9867369
hardhyanpura, hardhyanpura,5416000.0,1818,2979.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-202-sq-yd-plot-in-hardhyanpura/9867365
hardhyanpura, hardhyanpura,5419000.0,2070,2617.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-230-sq-yd-plot-in-hardhyanpura/9867379
hardhyanpura, hardhyanpura,5410000.0,1278,4233.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-142-sq-yd-plot-in-hardhyanpura/9867333
hardhyanpura, hardhyanpura,5411000.0,1350,4008.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-150-sq-yd-plot-in-hardhyanpura/9867337
hardhyanpura, hardhyanpura,5411000.0,1368,3955.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-152-sq-yd-plot-in-hardhyanpura/9867338
hardhyanpura, hardhyanpura,5413000.0,1494,3623.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-166-sq-yd-plot-in-hardhyanpura/9867345
hardhyanpura, hardhyanpura,5412000.0,1440,3758.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-160-sq-yd-plot-in-hardhyanpura/9867342
hardhyanpura, hardhyanpura,5414000.0,1584,3417.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-176-sq-yd-plot-in-hardhyanpura/9867350
hardhyanpura, hardhyanpura,5413000.0,1530,3537.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-170-sq-yd-plot-in-hardhyanpura/9867347
hardhyanpura, hardhyanpura,5366000.0,1746,3073.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-194-sq-yd-plot-in-hardhyanpura/9842381
hardhyanpura, hardhyanpura,5362000.0,1458,3677.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-162-sq-yd-plot-in-hardhyanpura/9842364
hardhyanpura, hardhyanpura,5367000.0,1854,2894.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-206-sq-yd-plot-in-hardhyanpura/9842387
hardhyanpura, hardhyanpura,5367000.0,1908,2812.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-212-sq-yd-plot-in-hardhyanpura/9842390
hardhyanpura, hardhyanpura,5363000.0,1512,3546.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-168-sq-yd-plot-in-hardhyanpura/9842368
hardhyanpura, hardhyanpura,5367000.0,1872,2866.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-208-sq-yd-plot-in-hardhyanpura/9842388
hardhyanpura, hardhyanpura,5369000.0,2052,2616.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-228-sq-yd-plot-in-hardhyanpura/9842398
hardhyanpura, hardhyanpura,5364000.0,1584,3386.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-176-sq-yd-plot-in-hardhyanpura/9842372
hardhyanpura, hardhyanpura,5365000.0,1710,3137.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-190-sq-yd-plot-in-hardhyanpura/9842379
hardhyanpura, hardhyanpura,5360000.0,1224,4379.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-136-sq-yd-plot-in-hardhyanpura/9842353
hardhyanpura, hardhyanpura,5360000.0,1170,4581.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-130-sq-yd-plot-in-hardhyanpura/9842123
hardhyanpura, hardhyanpura,5361000.0,1314,4079.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-146-sq-yd-plot-in-hardhyanpura/9842357
hardhyanpura, hardhyanpura,5375000.0,1710,3143.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-190-sq-yd-plot-in-hardhyanpura/9849769
hardhyanpura, hardhyanpura,5375000.0,1674,3210.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-186-sq-yd-plot-in-hardhyanpura/9849767
hardhyanpura, hardhyanpura,5373000.0,1530,3511.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-170-sq-yd-plot-in-hardhyanpura/9849759
hardhyanpura, hardhyanpura,5372000.0,1440,3730.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-160-sq-yd-plot-in-hardhyanpura/9849753
hardhyanpura, hardhyanpura,5372000.0,1422,3777.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-158-sq-yd-plot-in-hardhyanpura/9849752
hardhyanpura, hardhyanpura,5371000.0,1368,3926.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-152-sq-yd-plot-in-hardhyanpura/9849749
hardhyanpura, hardhyanpura,5373000.0,1494,3596.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-166-sq-yd-plot-in-hardhyanpura/9849757
hardhyanpura, hardhyanpura,5376000.0,1818,2957.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-202-sq-yd-plot-in-hardhyanpura/9849775
hardhyanpura, hardhyanpura,5416000.0,1746,3101.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-194-sq-yd-plot-in-hardhyanpura/9867362
hardhyanpura, hardhyanpura,5418000.0,1962,2761.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-218-sq-yd-plot-in-hardhyanpura/9867373
hardhyanpura, hardhyanpura,5418000.0,1926,2813.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-214-sq-yd-plot-in-hardhyanpura/9867371
hardhyanpura, hardhyanpura,5417000.0,1854,2921.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-206-sq-yd-plot-in-hardhyanpura/9867367
tonk road, tonk road,2345000.0,1400,1675.0,,,26.8313319,75.794154,https://www.squareyards.com/resale-1400-sq-ft-plot-in-tonk-road/9741856
tonk road, tonk road,2564000.0,1670,1535.0,,,26.8313319,75.794154,https://www.squareyards.com/resale-1670-sq-ft-plot-in-tonk-road/9741876
tonk road, tonk road,1540000.0,1550,993.0,,,26.8313319,75.794154,https://www.squareyards.com/resale-1550-sq-ft-plot-in-tonk-road/9741672
tonk road, tonk road,2600000.0,1600,1625.0,,,26.8313319,75.794154,https://www.squareyards.com/resale-1600-sq-ft-plot-in-tonk-road/9741691
tonk road, tonk road,1600000.0,1450,1103.0,,,26.8313319,75.794154,https://www.squareyards.com/resale-1450-sq-ft-plot-in-tonk-road/9741649
tonk road, tonk road,1450000.0,1100,1318.0,,,26.8313319,75.794154,https://www.squareyards.com/resale-1100-sq-ft-plot-in-tonk-road/9741664
tonk road, tonk road,3800000.0,2000,1900.0,,,26.8313319,75.794154,https://www.squareyards.com/resale-2000-sq-ft-plot-in-tonk-road/9741882
tonk road, tonk road,2700000.0,1800,1500.0,,,26.8313319,75.794154,https://www.squareyards.com/resale-1800-sq-ft-plot-in-tonk-road/9741934
tonk road, tonk road,4100000.0,2200,1863.0,,,26.8313319,75.794154,https://www.squareyards.com/resale-2200-sq-ft-plot-in-tonk-road/9741974
tonk road, tonk road,3500000.0,1900,1842.0,,,26.8313319,75.794154,https://www.squareyards.com/resale-1900-sq-ft-plot-in-tonk-road/9741890
tonk road, tonk road,1435000.0,1200,1195.0,,,26.8313319,75.794154,https://www.squareyards.com/resale-1200-sq-ft-plot-in-tonk-road/9741676
tonk road, tonk road,2456000.0,1650,1488.0,,,26.8313319,75.794154,https://www.squareyards.com/resale-1650-sq-ft-plot-in-tonk-road/9741768
tonk road, tonk road,2560000.0,1700,1505.0,,,26.8313319,75.794154,https://www.squareyards.com/resale-1700-sq-ft-plot-in-tonk-road/9741690
hardhyanpura, hardhyanpura,5315000.0,1656,3209.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-184-sq-yd-plot-in-hardhyanpura/9828626
hardhyanpura, hardhyanpura,5318000.0,1926,2761.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-214-sq-yd-plot-in-hardhyanpura/9828644
hardhyanpura, hardhyanpura,5318000.0,1962,2710.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-218-sq-yd-plot-in-hardhyanpura/9828646
hardhyanpura, hardhyanpura,5319000.0,2052,2592.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-228-sq-yd-plot-in-hardhyanpura/9828649
hardhyanpura, hardhyanpura,5318000.0,1944,2735.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-216-sq-yd-plot-in-hardhyanpura/9828645
hardhyanpura, hardhyanpura,5315000.0,1674,3175.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-186-sq-yd-plot-in-hardhyanpura/9828629
hardhyanpura, hardhyanpura,5314000.0,1638,3244.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-182-sq-yd-plot-in-hardhyanpura/9828655
hardhyanpura, hardhyanpura,5262000.0,1386,3796.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-154-sq-yd-plot-in-hardhyanpura/9796394
hardhyanpura, hardhyanpura,5262000.0,1404,3747.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-156-sq-yd-plot-in-hardhyanpura/9796395
hardhyanpura, hardhyanpura,5263000.0,1494,3522.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-166-sq-yd-plot-in-hardhyanpura/9796400
hardhyanpura, hardhyanpura,5264000.0,1620,3249.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-180-sq-yd-plot-in-hardhyanpura/9796407
hardhyanpura, hardhyanpura,5265000.0,1674,3145.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-186-sq-yd-plot-in-hardhyanpura/9796411
hardhyanpura, hardhyanpura,5261000.0,1368,3845.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-152-sq-yd-plot-in-hardhyanpura/9796393
hardhyanpura, hardhyanpura,5266000.0,1782,2955.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-198-sq-yd-plot-in-hardhyanpura/9796417
hardhyanpura, hardhyanpura,5268000.0,1998,2636.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-222-sq-yd-plot-in-hardhyanpura/9796428
hardhyanpura, hardhyanpura,5269000.0,2052,2567.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-228-sq-yd-plot-in-hardhyanpura/9796432
hardhyanpura, hardhyanpura,5277000.0,1890,2792.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-210-sq-yd-plot-in-hardhyanpura/9802759
hardhyanpura, hardhyanpura,5273000.0,1530,3446.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-170-sq-yd-plot-in-hardhyanpura/9802729
hardhyanpura, hardhyanpura,5271000.0,1332,3957.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-148-sq-yd-plot-in-hardhyanpura/9802718
hardhyanpura, hardhyanpura,5279000.0,2034,2595.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-226-sq-yd-plot-in-hardhyanpura/9802769
hardhyanpura, hardhyanpura,5278000.0,1962,2690.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-218-sq-yd-plot-in-hardhyanpura/9802764
hardhyanpura, hardhyanpura,5275000.0,1728,3052.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-192-sq-yd-plot-in-hardhyanpura/9802745
