,property_type,location_area,location,total_price,bhk,bath,covered_parking,open_parking,furnished_status,property_link,builtup_area
939,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3870000.000000001,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-970-sq-ft-builder-floor-in-gurjar-ki-thadi/9660459,970.0
940,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3840000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-940-sq-ft-builder-floor-in-gurjar-ki-thadi/9660457,940.0
941,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3827000.000000001,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-927-sq-ft-builder-floor-in-gurjar-ki-thadi/9660432,927.0
942,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3874000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-974-sq-ft-builder-floor-in-gurjar-ki-thadi/9659764,974.0
943,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3893000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-993-sq-ft-builder-floor-in-gurjar-ki-thadi/9659758,993.0
944,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5000000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-900-sq-ft-builder-floor-in-gurjar-ki-thadi/9711510,900.0
945,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5050000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-905-sq-ft-builder-floor-in-gurjar-ki-thadi/9711560,905.0
946,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5770000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-977-sq-ft-builder-floor-in-gurjar-ki-thadi/9711586,977.0
947,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3811000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-911-sq-ft-builder-floor-in-gurjar-ki-thadi/9659734,911.0
948,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5350000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-935-sq-ft-builder-floor-in-gurjar-ki-thadi/9711563,935.0
949,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5870000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-987-sq-ft-builder-floor-in-gurjar-ki-thadi/9711587,987.0
950,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5520000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-952-sq-ft-builder-floor-in-gurjar-ki-thadi/9711534,952.0
951,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3835000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-935-sq-ft-builder-floor-in-gurjar-ki-thadi/9659770,935.0
952,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3873000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-973-sq-ft-builder-floor-in-gurjar-ki-thadi/9659756,973.0
953,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3814000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-914-sq-ft-builder-floor-in-gurjar-ki-thadi/9659759,914.0
954,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3871000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-971-sq-ft-builder-floor-in-gurjar-ki-thadi/9659738,971.0
955,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3894000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-994-sq-ft-builder-floor-in-gurjar-ki-thadi/9659766,994.0
956,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5010000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-901-sq-ft-builder-floor-in-gurjar-ki-thadi/9711511,901.0
957,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5610000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-961-sq-ft-builder-floor-in-gurjar-ki-thadi/9711526,961.0
958,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5920000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-992-sq-ft-builder-floor-in-gurjar-ki-thadi/9711538,992.0
959,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3852000.000000001,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-952-sq-ft-builder-floor-in-gurjar-ki-thadi/9659746,952.0
960,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5080000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-908-sq-ft-builder-floor-in-gurjar-ki-thadi/9711589,908.0
961,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3892000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-992-sq-ft-builder-floor-in-gurjar-ki-thadi/9659748,992.0
962,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3841000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-941-sq-ft-builder-floor-in-gurjar-ki-thadi/9659736,941.0
963,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3824000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-924-sq-ft-builder-floor-in-gurjar-ki-thadi/9659791,924.0
964,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5410000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-941-sq-ft-builder-floor-in-gurjar-ki-thadi/9711524,941.0
965,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3802000.000000001,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-902-sq-ft-builder-floor-in-gurjar-ki-thadi/9659742,902.0
966,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3833000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-933-sq-ft-builder-floor-in-gurjar-ki-thadi/9659753,933.0
967,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3845000.000000001,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-945-sq-ft-builder-floor-in-gurjar-ki-thadi/9659820,945.0
968,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3862000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-962-sq-ft-builder-floor-in-gurjar-ki-thadi/9659786,962.0
969,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5510000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-951-sq-ft-builder-floor-in-gurjar-ki-thadi/9711525,951.0
970,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5220000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-922-sq-ft-builder-floor-in-gurjar-ki-thadi/9711532,922.0
971,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5030000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-903-sq-ft-builder-floor-in-gurjar-ki-thadi/9711540,903.0
972,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5630000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-963-sq-ft-builder-floor-in-gurjar-ki-thadi/9711547,963.0
973,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5054000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-954-sq-ft-builder-floor-in-gurjar-ki-thadi/9711554,954.0
974,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5940000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-994-sq-ft-builder-floor-in-gurjar-ki-thadi/9711559,994.0
975,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5150000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-915-sq-ft-builder-floor-in-gurjar-ki-thadi/9711561,915.0
976,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5250000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-925-sq-ft-builder-floor-in-gurjar-ki-thadi/9711562,925.0
977,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5450000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-945-sq-ft-builder-floor-in-gurjar-ki-thadi/9711564,945.0
978,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5360000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-936-sq-ft-builder-floor-in-gurjar-ki-thadi/9711572,936.0
979,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5560000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-956-sq-ft-builder-floor-in-gurjar-ki-thadi/9711574,956.0
980,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5960000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-996-sq-ft-builder-floor-in-gurjar-ki-thadi/9711577,996.0
981,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5070000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-907-sq-ft-builder-floor-in-gurjar-ki-thadi/9711578,907.0
982,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5270000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-927-sq-ft-builder-floor-in-gurjar-ki-thadi/9711581,927.0
983,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5470000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-947-sq-ft-builder-floor-in-gurjar-ki-thadi/9711583,947.0
984,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5320000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-932-sq-ft-builder-floor-in-gurjar-ki-thadi/9711596,932.0
985,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3811000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-901-sq-ft-builder-floor-in-gurjar-ki-thadi/9659732,901.0
986,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3826000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-926-sq-ft-builder-floor-in-gurjar-ki-thadi/9659862,926.0
987,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3834000.000000001,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-934-sq-ft-builder-floor-in-gurjar-ki-thadi/9659761,934.0
988,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3823000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-923-sq-ft-builder-floor-in-gurjar-ki-thadi/9659752,923.0
989,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5330000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-933-sq-ft-builder-floor-in-gurjar-ki-thadi/9711543,933.0
990,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5430000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-943-sq-ft-builder-floor-in-gurjar-ki-thadi/9711544,943.0
991,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3825000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-925-sq-ft-builder-floor-in-gurjar-ki-thadi/9659769,925.0
992,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3885000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-985-sq-ft-builder-floor-in-gurjar-ki-thadi/9659771,985.0
993,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3872000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-972-sq-ft-builder-floor-in-gurjar-ki-thadi/9659787,972.0
994,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3883000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-983-sq-ft-builder-floor-in-gurjar-ki-thadi/9659757,983.0
995,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3875000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-975-sq-ft-builder-floor-in-gurjar-ki-thadi/9659836,975.0
996,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3822000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-922-sq-ft-builder-floor-in-gurjar-ki-thadi/9659743,922.0
997,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5930000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-993-sq-ft-builder-floor-in-gurjar-ki-thadi/9711550,993.0
998,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5240000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-924-sq-ft-builder-floor-in-gurjar-ki-thadi/9711552,924.0
999,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5740000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-974-sq-ft-builder-floor-in-gurjar-ki-thadi/9711557,974.0
1000,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5420000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-942-sq-ft-builder-floor-in-gurjar-ki-thadi/9711533,942.0
1001,builder floor,gurjar ki thadi, Gurjar Ki Thadi,38100000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-946-sq-ft-builder-floor-in-gurjar-ki-thadi/9659864,946.0
1002,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5460000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-946-sq-ft-builder-floor-in-gurjar-ki-thadi/9711573,946.0
1003,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5040000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-904-sq-ft-builder-floor-in-gurjar-ki-thadi/9711618,904.0
1004,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5650000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-965-sq-ft-builder-floor-in-gurjar-ki-thadi/9711565,965.0
1005,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5820000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-982-sq-ft-builder-floor-in-gurjar-ki-thadi/9711537,982.0
1006,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5170000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-917-sq-ft-builder-floor-in-gurjar-ki-thadi/9711580,917.0
1007,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5760000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-976-sq-ft-builder-floor-in-gurjar-ki-thadi/9711575,976.0
1008,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5860000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-986-sq-ft-builder-floor-in-gurjar-ki-thadi/9711576,986.0
1009,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3843000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-943-sq-ft-builder-floor-in-gurjar-ki-thadi/9659790,943.0
1010,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3876000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-976-sq-ft-builder-floor-in-gurjar-ki-thadi/9659776,976.0
1011,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3856000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-956-sq-ft-builder-floor-in-gurjar-ki-thadi/9659865,956.0
1012,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3863000.000000001,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-963-sq-ft-builder-floor-in-gurjar-ki-thadi/9659755,963.0
1013,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3803000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-903-sq-ft-builder-floor-in-gurjar-ki-thadi/9659750,903.0
1014,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5530000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-953-sq-ft-builder-floor-in-gurjar-ki-thadi/9711546,953.0
1015,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5260000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-926-sq-ft-builder-floor-in-gurjar-ki-thadi/9711571,926.0
1016,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5640000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-964-sq-ft-builder-floor-in-gurjar-ki-thadi/9711556,964.0
1017,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5750000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-975-sq-ft-builder-floor-in-gurjar-ki-thadi/9711566,975.0
1018,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5160000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-916-sq-ft-builder-floor-in-gurjar-ki-thadi/9711570,916.0
1019,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5720000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-972-sq-ft-builder-floor-in-gurjar-ki-thadi/9711536,972.0
1020,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5120000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-912-sq-ft-builder-floor-in-gurjar-ki-thadi/9711531,912.0
1021,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3861000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-961-sq-ft-builder-floor-in-gurjar-ki-thadi/9659781,961.0
1022,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3886000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-986-sq-ft-builder-floor-in-gurjar-ki-thadi/9659868,986.0
1023,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3831000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-931-sq-ft-builder-floor-in-gurjar-ki-thadi/9659735,931.0
1024,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3853000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-953-sq-ft-builder-floor-in-gurjar-ki-thadi/9659754,953.0
1025,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3805000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-905-sq-ft-builder-floor-in-gurjar-ki-thadi/9659767,905.0
1026,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3884000.000000001,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-984-sq-ft-builder-floor-in-gurjar-ki-thadi/9659765,984.0
1027,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3804000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-904-sq-ft-builder-floor-in-gurjar-ki-thadi/9659760,904.0
1028,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3891000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-991-sq-ft-builder-floor-in-gurjar-ki-thadi/9659741,991.0
1029,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3812000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-912-sq-ft-builder-floor-in-gurjar-ki-thadi/9659785,912.0
1030,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5370000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-937-sq-ft-builder-floor-in-gurjar-ki-thadi/9711582,937.0
1031,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5850000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-985-sq-ft-builder-floor-in-gurjar-ki-thadi/9711567,985.0
1032,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5140000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-914-sq-ft-builder-floor-in-gurjar-ki-thadi/9711551,914.0
1033,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5840000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-984-sq-ft-builder-floor-in-gurjar-ki-thadi/9711558,984.0
1034,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5110000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-911-sq-ft-builder-floor-in-gurjar-ki-thadi/9711515,911.0
1035,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5310000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-931-sq-ft-builder-floor-in-gurjar-ki-thadi/9711522,931.0
1036,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3895000.000000001,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-995-sq-ft-builder-floor-in-gurjar-ki-thadi/9659847,995.0
1037,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3816000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-916-sq-ft-builder-floor-in-gurjar-ki-thadi/9659860,916.0
1038,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3821000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-921-sq-ft-builder-floor-in-gurjar-ki-thadi/9659778,921.0
1039,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3806000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-906-sq-ft-builder-floor-in-gurjar-ki-thadi/9659773,906.0
1040,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3866000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-966-sq-ft-builder-floor-in-gurjar-ki-thadi/9659774,966.0
1041,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5830000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-983-sq-ft-builder-floor-in-gurjar-ki-thadi/9711549,983.0
1042,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5340000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-934-sq-ft-builder-floor-in-gurjar-ki-thadi/9711553,934.0
1043,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5730000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-973-sq-ft-builder-floor-in-gurjar-ki-thadi/9711548,973.0
1044,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5060000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-906-sq-ft-builder-floor-in-gurjar-ki-thadi/9711569,906.0
1045,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5570000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-957-sq-ft-builder-floor-in-gurjar-ki-thadi/9711584,957.0
1046,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5670000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-967-sq-ft-builder-floor-in-gurjar-ki-thadi/9711585,967.0
1047,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5230000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-923-sq-ft-builder-floor-in-gurjar-ki-thadi/9711542,923.0
1048,builder floor,gurjar ki thadi, Gurjar Ki Thadi,5910000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-991-sq-ft-builder-floor-in-gurjar-ki-thadi/9711529,991.0
1049,builder floor,gurjar ki thadi, Gurjar Ki Thadi,3855000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-965-sq-ft-builder-floor-in-gurjar-ki-thadi/9659828,965.0
