,property_type,location_area,location,total_price,price_sqft,bhk,bath,covered_parking,open_parking,pooja_room,servant_room,study_room,extra_rooms,furnished_status,lat,long_,property_link,builtup_area
1125, Builder Floor ,gokulpura, Gokulpura,8980000.0,5000.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-pooja-room-1796-sq-ft-builder-floor-in-gokulpura/9859707,1796.0
1126, Builder Floor ,gokulpura, Gokulpura,8870000.0,5000.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-pooja-room-1774-sq-ft-builder-floor-in-gokulpura/9859704,1774.0
1127, Builder Floor ,gokulpura, Gokulpura,5290000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1058-sq-ft-builder-floor-in-gokulpura/9858699,1058.0
1128, Builder Floor ,gokulpura, Gokulpura,7725000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1545-sq-ft-builder-floor-in-gokulpura/9859674,1545.0
1129, Builder Floor ,gokulpura, Gokulpura,6500000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1300-sq-ft-builder-floor-in-gokulpura/9858777,1300.0
1130, Builder Floor ,gokulpura, Gokulpura,6600000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1320-sq-ft-builder-floor-in-gokulpura/9858784,1320.0
1131, Builder Floor ,gokulpura, Gokulpura,5980000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1196-sq-ft-builder-floor-in-gokulpura/9858735,1196.0
1132, Builder Floor ,gokulpura, Gokulpura,5870000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1174-sq-ft-builder-floor-in-gokulpura/9858731,1174.0
1133, Builder Floor ,gokulpura, Gokulpura,5370000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1074-sq-ft-builder-floor-in-gokulpura/9858701,1074.0
1134, Builder Floor ,gokulpura, Gokulpura,5095000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1019-sq-ft-builder-floor-in-gokulpura/9858693,1019.0
1135, Builder Floor ,gokulpura, Gokulpura,5475000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1095-sq-ft-builder-floor-in-gokulpura/9858708,1095.0
1136, Builder Floor ,gokulpura, Gokulpura,5925000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1185-sq-ft-builder-floor-in-gokulpura/9858733,1185.0
1137, Builder Floor ,gokulpura, Gokulpura,5025000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1005-sq-ft-builder-floor-in-gokulpura/9858691,1005.0
1138, Builder Floor ,gokulpura, Gokulpura,9385000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1877-sq-ft-builder-floor-in-gokulpura/9859716,1877.0
1139, Builder Floor ,gokulpura, Gokulpura,9475000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1895-sq-ft-builder-floor-in-gokulpura/9859721,1895.0
1140, Builder Floor ,gokulpura, Gokulpura,9500000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1900-sq-ft-builder-floor-in-gokulpura/9859723,1900.0
1141, Builder Floor ,gokulpura, Gokulpura,9645000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1929-sq-ft-builder-floor-in-gokulpura/9859727,1929.0
1142, Builder Floor ,gokulpura, Gokulpura,6975000.0,5470.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1275-sq-ft-builder-floor-in-gokulpura/9858766,1275.0
1143, Builder Floor ,gokulpura, Gokulpura,5575000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1115-sq-ft-builder-floor-in-gokulpura/9858723,1115.0
1144, Builder Floor ,gokulpura, Gokulpura,5790000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1158-sq-ft-builder-floor-in-gokulpura/9858728,1158.0
1145, Builder Floor ,gokulpura, Gokulpura,7925000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1585-sq-ft-builder-floor-in-gokulpura/9859678,1585.0
1146, Builder Floor ,gokulpura, Gokulpura,7790000.000000001,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1558-sq-ft-builder-floor-in-gokulpura/9859675,1558.0
1147, Builder Floor ,gokulpura, Gokulpura,6630000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1326-sq-ft-builder-floor-in-gokulpura/9858788,1326.0
1148, Builder Floor ,gokulpura, Gokulpura,8000000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1600-sq-ft-builder-floor-in-gokulpura/9859680,1600.0
1149, Builder Floor ,gokulpura, Gokulpura,6855000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1371-sq-ft-builder-floor-in-gokulpura/9858808,1371.0
1150, Builder Floor ,gokulpura, Gokulpura,5425000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1085-sq-ft-builder-floor-in-gokulpura/9858704,1085.0
1151, Builder Floor ,gokulpura, Gokulpura,5500000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1100-sq-ft-builder-floor-in-gokulpura/9858712,1100.0
1152, Builder Floor ,gokulpura, Gokulpura,5180000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1036-sq-ft-builder-floor-in-gokulpura/9858695,1036.0
1153, Builder Floor ,gokulpura, Gokulpura,6784999.999999999,4999.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1357-sq-ft-builder-floor-in-gokulpura/9858800,1357.0
1154, Builder Floor ,gokulpura, Gokulpura,5345000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1069-sq-ft-builder-floor-in-gokulpura/9858700,1069.0
1155, Builder Floor ,gokulpura, Gokulpura,5550000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1110-sq-ft-builder-floor-in-gokulpura/9858720,1110.0
1156, Builder Floor ,gokulpura, Gokulpura,9220000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1844-sq-ft-builder-floor-in-gokulpura/9859712,1844.0
1157, Builder Floor ,gokulpura, Gokulpura,9345000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1869-sq-ft-builder-floor-in-gokulpura/9859714,1869.0
1158, Builder Floor ,gokulpura, Gokulpura,9410000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1882-sq-ft-builder-floor-in-gokulpura/9859718,1882.0
1159, Builder Floor ,gokulpura, Gokulpura,9170000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1834-sq-ft-builder-floor-in-gokulpura/9859711,1834.0
1160, Builder Floor ,gokulpura, Gokulpura,6285000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1257-sq-ft-builder-floor-in-gokulpura/9858757,1257.0
1161, Builder Floor ,gokulpura, Gokulpura,6345000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1269-sq-ft-builder-floor-in-gokulpura/9858761,1269.0
1162, Builder Floor ,gokulpura, Gokulpura,7980000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1596-sq-ft-builder-floor-in-gokulpura/9859679,1596.0
1163, Builder Floor ,gokulpura, Gokulpura,6570000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1314-sq-ft-builder-floor-in-gokulpura/9858782,1314.0
1164, Builder Floor ,gokulpura, Gokulpura,8055000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1611-sq-ft-builder-floor-in-gokulpura/9859681,1611.0
1165, Builder Floor ,gokulpura, Gokulpura,6745000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1349-sq-ft-builder-floor-in-gokulpura/9858796,1349.0
1166, Builder Floor ,gokulpura, Gokulpura,5110000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1022-sq-ft-builder-floor-in-gokulpura/9858692,1022.0
1167, Builder Floor ,gokulpura, Gokulpura,5620000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1124-sq-ft-builder-floor-in-gokulpura/9858724,1124.0
1168, Builder Floor ,gokulpura, Gokulpura,5735000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1147-sq-ft-builder-floor-in-gokulpura/9858727,1147.0
1169, Builder Floor ,gokulpura, Gokulpura,5845000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1169-sq-ft-builder-floor-in-gokulpura/9858729,1169.0
1170, Builder Floor ,gokulpura, Gokulpura,6684999.999999999,4999.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-2-bhk-1337-sq-ft-builder-floor-in-gokulpura/9858792,1337.0
1171, Builder Floor ,gokulpura, Gokulpura,8125000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,27.5788016,75.182116,https://www.squareyards.com/resale-3-bhk-1625-sq-ft-builder-floor-in-gokulpura/9859682,1625.0
1172, Builder Floor ,vaishali nagar, Vaishali Nagar,8115000.000000001,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-1623-sq-ft-builder-floor-in-vaishali-nagar/9804028,1623.0
1173, Builder Floor ,vaishali nagar, Vaishali Nagar,7670000.0,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-1534-sq-ft-builder-floor-in-vaishali-nagar/9803898,1534.0
1174, Builder Floor ,vaishali nagar, Vaishali Nagar,7590000.000000001,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-1518-sq-ft-builder-floor-in-vaishali-nagar/9803890,1518.0
1175, Builder Floor ,vaishali nagar, Vaishali Nagar,8340000.000000001,5000.0,3,2.0,1.0,1.0,1,0,0,2,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-study-room-1668-sq-ft-builder-floor-in-vaishali-nagar/9804066,1668.0
1176, Builder Floor ,vaishali nagar, Vaishali Nagar,8390000.0,5000.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-pooja-room-1678-sq-ft-builder-floor-in-vaishali-nagar/9804121,1678.0
1177, Builder Floor ,vaishali nagar, Vaishali Nagar,8295000.0,5000.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1659-sq-ft-builder-floor-in-vaishali-nagar/9804042,1659.0
1178, Builder Floor ,vaishali nagar, Vaishali Nagar,7765000.000000001,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-1553-sq-ft-builder-floor-in-vaishali-nagar/9803921,1553.0
1179, Builder Floor ,vaishali nagar, Vaishali Nagar,7709999.999999999,4999.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-1542-sq-ft-builder-floor-in-vaishali-nagar/9803910,1542.0
1180, Builder Floor ,bhapura, Bhapura,7500000.0,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1500-sq-ft-builder-floor-in-bhapura/9797159,1500.0
1181, Builder Floor ,bhapura, Bhapura,7434999.999999999,4999.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1487-sq-ft-builder-floor-in-bhapura/9797157,1487.0
1182, Builder Floor ,bhapura, Bhapura,7115000.000000001,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1423-sq-ft-builder-floor-in-bhapura/9797141,1423.0
1183, Builder Floor ,bhapura, Bhapura,6445000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-2-bhk-1289-sq-ft-builder-floor-in-bhapura/9796682,1289.0
1184, Builder Floor ,bhapura, Bhapura,5745000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-2-bhk-1149-sq-ft-builder-floor-in-bhapura/9796692,1149.0
1185, Builder Floor ,bhapura, Bhapura,5790000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-2-bhk-1158-sq-ft-builder-floor-in-bhapura/9796694,1158.0
1186, Builder Floor ,bhapura, Bhapura,8090000.000000001,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1618-sq-ft-builder-floor-in-bhapura/9797182,1618.0
1187, Builder Floor ,bhapura, Bhapura,8250000.0,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1650-sq-ft-builder-floor-in-bhapura/9797193,1650.0
1188, Builder Floor ,bhapura, Bhapura,7865000.000000001,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1573-sq-ft-builder-floor-in-bhapura/9797176,1573.0
1189, Builder Floor ,bhapura, Bhapura,7315000.000000001,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1463-sq-ft-builder-floor-in-bhapura/9797152,1463.0
1190, Builder Floor ,bhapura, Bhapura,7265000.000000001,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1453-sq-ft-builder-floor-in-bhapura/9797148,1453.0
1191, Builder Floor ,vaishali nagar, Vaishali Nagar,8059999.999999999,4999.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-1612-sq-ft-builder-floor-in-vaishali-nagar/9803999,1612.0
1192, Builder Floor ,vaishali nagar, Vaishali Nagar,7884999.999999999,4999.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-1577-sq-ft-builder-floor-in-vaishali-nagar/9803953,1577.0
1193, Builder Floor ,vaishali nagar, Vaishali Nagar,8240000.000000001,5000.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1648-sq-ft-builder-floor-in-vaishali-nagar/9804039,1648.0
1194, Builder Floor ,vaishali nagar, Vaishali Nagar,8359999.999999999,4999.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-1672-sq-ft-builder-floor-in-vaishali-nagar/9804132,1672.0
1195, Builder Floor ,vaishali nagar, Vaishali Nagar,8134999.999999999,4999.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-1627-sq-ft-builder-floor-in-vaishali-nagar/9804030,1627.0
1196, Builder Floor ,sirsi road, Sirsi Road,5575000.0,5000.0,2,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-2-bhk-pooja-room-1115-sq-ft-builder-floor-in-sirsi-road/9814933,1115.0
1197, Builder Floor ,sirsi road, Sirsi Road,5375000.0,5000.0,2,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-2-bhk-pooja-room-1075-sq-ft-builder-floor-in-sirsi-road/9814927,1075.0
1198, Builder Floor ,sirsi road, Sirsi Road,8620000.0,5000.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-3-bhk-pooja-room-1724-sq-ft-builder-floor-in-sirsi-road/9815640,1724.0
1199, Builder Floor ,sirsi road, Sirsi Road,8640000.0,5000.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-3-bhk-pooja-room-1728-sq-ft-builder-floor-in-sirsi-road/9815641,1728.0
1200, Builder Floor ,sirsi road, Sirsi Road,8560000.0,5000.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-3-bhk-pooja-room-1712-sq-ft-builder-floor-in-sirsi-road/9815638,1712.0
1201, Builder Floor ,sirsi road, Sirsi Road,8670000.0,5000.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-3-bhk-pooja-room-1734-sq-ft-builder-floor-in-sirsi-road/9815642,1734.0
1202, Builder Floor ,sirsi road, Sirsi Road,8980000.0,5000.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-3-bhk-pooja-room-1796-sq-ft-builder-floor-in-sirsi-road/9815648,1796.0
1203, Builder Floor ,sirsi road, Sirsi Road,7784999.999999999,4999.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-3-bhk-pooja-room-1557-sq-ft-builder-floor-in-sirsi-road/9815600,1557.0
1204, Builder Floor ,sirsi road, Sirsi Road,7834999.999999999,4999.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-3-bhk-pooja-room-1567-sq-ft-builder-floor-in-sirsi-road/9815606,1567.0
1205, Builder Floor ,sirsi road, Sirsi Road,7980000.0,5000.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-3-bhk-pooja-room-1596-sq-ft-builder-floor-in-sirsi-road/9815617,1596.0
1206, Builder Floor ,sirsi road, Sirsi Road,6100000.0,5000.0,2,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-2-bhk-pooja-room-1220-sq-ft-builder-floor-in-sirsi-road/9814953,1220.0
1207, Builder Floor ,sirsi road, Sirsi Road,6370000.0,5000.0,2,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-2-bhk-pooja-room-1274-sq-ft-builder-floor-in-sirsi-road/9814964,1274.0
1208, Builder Floor ,sirsi road, Sirsi Road,8330000.0,5000.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-3-bhk-pooja-room-1666-sq-ft-builder-floor-in-sirsi-road/9815631,1666.0
1209, Builder Floor ,sirsi road, Sirsi Road,8390000.0,5000.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.9214385,75.6817524,https://www.squareyards.com/resale-3-bhk-pooja-room-1678-sq-ft-builder-floor-in-sirsi-road/9815633,1678.0
1210, Builder Floor ,bhapura, Bhapura,7000000.0,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1400-sq-ft-builder-floor-in-bhapura/9797134,1400.0
1211, Builder Floor ,bhapura, Bhapura,6090000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-2-bhk-1218-sq-ft-builder-floor-in-bhapura/9796696,1218.0
1212, Builder Floor ,bhapura, Bhapura,8075000.0,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1615-sq-ft-builder-floor-in-bhapura/9797135,1615.0
1213, Builder Floor ,bhapura, Bhapura,5665000.0,5000.0,2,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-2-bhk-1133-sq-ft-builder-floor-in-bhapura/9796689,1133.0
1214, Builder Floor ,bhapura, Bhapura,8370000.0,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1674-sq-ft-builder-floor-in-bhapura/9797190,1674.0
1215, Builder Floor ,bhapura, Bhapura,7890000.000000001,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1578-sq-ft-builder-floor-in-bhapura/9797177,1578.0
1216, Builder Floor ,bhapura, Bhapura,7640000.000000001,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1528-sq-ft-builder-floor-in-bhapura/9797164,1528.0
1217, Builder Floor ,bhapura, Bhapura,7240000.000000001,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1448-sq-ft-builder-floor-in-bhapura/9797149,1448.0
1218, Builder Floor ,bhapura, Bhapura,7670000.0,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1534-sq-ft-builder-floor-in-bhapura/9797165,1534.0
1219, Builder Floor ,bhapura, Bhapura,8480000.0,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1696-sq-ft-builder-floor-in-bhapura/9797195,1696.0
1220, Builder Floor ,bhapura, Bhapura,7745000.0,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1549-sq-ft-builder-floor-in-bhapura/9797169,1549.0
1221, Builder Floor ,bhapura, Bhapura,7084999.999999999,4999.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1417-sq-ft-builder-floor-in-bhapura/9797139,1417.0
1222, Builder Floor ,bhapura, Bhapura,7225000.0,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1445-sq-ft-builder-floor-in-bhapura/9797147,1445.0
1223, Builder Floor ,bhapura, Bhapura,8180000.0,5000.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.7378969,75.6615384,https://www.squareyards.com/resale-3-bhk-1636-sq-ft-builder-floor-in-bhapura/9797138,1636.0
1224, Builder Floor ,vaishali nagar, Vaishali Nagar,7984999.999999999,4999.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-1597-sq-ft-builder-floor-in-vaishali-nagar/9803973,1597.0
1225, Builder Floor ,vaishali nagar, Vaishali Nagar,8090000.000000001,5000.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-1618-sq-ft-builder-floor-in-vaishali-nagar/9804021,1618.0
